Sample for t = 0.0
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
Sample for t = 4.3225653906885883e-07
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.931832313327044, 3.119801503586352, 1.2348983629007497, 3.0894837056389557, 2.3773853577381865, 10.242149915279713, 1.9369985585575566, 11.823612301982665, 0.48766355223460967, 6.666721046730573, 1.677706843578356, 12.717588384006458, 1.6141346692523482, 2.3080096016147427, 2.221695550943588, 5.396536448116839, 1.2261156161161977, 5.267882472482095, 0.8924962460715199, 8.03503765466812, 1.68723000049321, 2.2058179943118827, 5.41469853832161, 11.731145758047687, 1.1355756150147296, 8.252825235275095, 3.363522683451696, 4.264968333440849, 0.3068776893560433, 6.771369041228278, 2.1965189905353792, 7.362381958988529, 3.1270436957888634, 9.886605077652908, 0.3457512065213538] likelihood = -3852815.8758502863
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.931832313327044, 3.119801503586352, 1.2348983629007497, 3.0894837056389557, 2.3773853577381865, 10.242149915279713, 1.9369985585575566, 11.823612301982665, 0.48766355223460967, 6.666721046730573, 1.677706843578356, 12.717588384006458, 1.6141346692523482, 2.3080096016147427, 2.221695550943588, 5.396536448116839, 1.2261156161161977, 5.267882472482095, 0.8924962460715199, 8.03503765466812, 1.68723000049321, 2.2058179943118827, 5.41469853832161, 11.731145758047687, 1.1355756150147296, 8.252825235275095, 3.363522683451696, 4.264968333440849, 0.3068776893560433, 6.771369041228278, 2.1965189905353792, 7.362381958988529, 3.1270436957888634, 9.886605077652908, 0.3457512065213538] likelihood = -3852815.8758502863
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
parameter = [1.1815452226329997, 6.635970975625835, 2.1679533990997792, 6.957076441737161, 2.924799958245704, 4.910740598281354, 0.7848576262208158, 14.197077989045763, 2.0168810637013315, 24.699398552986725, 2.683387421529045, 15.161012361205191, 3.3879853197732204, 17.861221495200738, 3.6906576122219725, 13.138087842234727, 0.2561414400578974, 10.285468962589984, 0.3128036985407194, 5.872753925785387, 3.8945305788889573, 30.64544204552124, 1.7849979011198398, 4.9251838590066255, 2.7826488641052887, 24.528216032037918, 0.7699365377370733, 12.17771195330994, 3.384795634603627, 4.88130602279712, 1.5805800171268773, 16.788418563600793, 1.7107980899409452, 5.0304270538333276, 0.29499591337259407] likelihood = -5292122.825177705
parameter = [0.6402654041778559, 1.1231603508748038e-05, 0.731495395656619, 0.0001310834933001799, 0.21507075994913896, 0.0164953110538599, 0.715850263052729, 0.3290152725176607, 0.10201617125744938, 0.2971609505413687, 1.8643437026947276, 0.00011387282636732282, 3.807688278612224, 0.009252554201492987, 0.15409940343368925, 0.0008981405504002436, 0.7489770395899437, 0.000517809102071837, 4.480988561707851, 0.0015152966010878238, 2.2322248271079417, 3.195080400208586e-06, 3.9246840534431704, 0.0007461101746635854, 0.2107837759046589, 1.8285964635166725e-06, 4.944165417436657, 0.15094731120065863, 0.9616475356638208, 0.03180418022965066, 2.1668245626269447, 1.2618108316214898e-05, 3.1266994042429928, 3.073535669505089e-08, 0.1977307039490172] likelihood = -6367476.295026559
